,model_name,EEG_Eye_State_entropic_expressivity,EEG_Eye_State_algorithmic_capacity,EEG_Eye_State_algorithmic_bias_size_1,EEG_Eye_State_algorithmic_bias_size_2,EEG_Eye_State_algorithmic_bias_size_3,EEG_Eye_State_algorithmic_bias_size_4,EEG_Eye_State_algorithmic_bias_size_5,SemiRandom_entropic_expressivity,SemiRandom_algorithmic_capacity,SemiRandom_algorithmic_bias_size_1,SemiRandom_algorithmic_bias_size_2,SemiRandom_algorithmic_bias_size_3,SemiRandom_algorithmic_bias_size_4,SemiRandom_algorithmic_bias_size_5,Shopper_Intention_entropic_expressivity,Shopper_Intention_algorithmic_capacity,Shopper_Intention_algorithmic_bias_size_1,Shopper_Intention_algorithmic_bias_size_2,Shopper_Intention_algorithmic_bias_size_3,Shopper_Intention_algorithmic_bias_size_4,Shopper_Intention_algorithmic_bias_size_5,Abalone_entropic_expressivity,Abalone_algorithmic_capacity,Abalone_algorithmic_bias_size_1,Abalone_algorithmic_bias_size_2,Abalone_algorithmic_bias_size_3,Abalone_algorithmic_bias_size_4,Abalone_algorithmic_bias_size_5,Bank_Marketing_entropic_expressivity,Bank_Marketing_algorithmic_capacity,Bank_Marketing_algorithmic_bias_size_1,Bank_Marketing_algorithmic_bias_size_2,Bank_Marketing_algorithmic_bias_size_3,Bank_Marketing_algorithmic_bias_size_4,Bank_Marketing_algorithmic_bias_size_5,Car_Evaluation_entropic_expressivity,Car_Evaluation_algorithmic_capacity,Car_Evaluation_algorithmic_bias_size_1,Car_Evaluation_algorithmic_bias_size_2,Car_Evaluation_algorithmic_bias_size_3,Car_Evaluation_algorithmic_bias_size_4,Car_Evaluation_algorithmic_bias_size_5,Letter_Recognition_entropic_expressivity,Letter_Recognition_algorithmic_capacity,Letter_Recognition_algorithmic_bias_size_1,Letter_Recognition_algorithmic_bias_size_2,Letter_Recognition_algorithmic_bias_size_3,Letter_Recognition_algorithmic_bias_size_4,Letter_Recognition_algorithmic_bias_size_5,Obesity_entropic_expressivity,Obesity_algorithmic_capacity,Obesity_algorithmic_bias_size_1,Obesity_algorithmic_bias_size_2,Obesity_algorithmic_bias_size_3,Obesity_algorithmic_bias_size_4,Obesity_algorithmic_bias_size_5,Spam_entropic_expressivity,Spam_algorithmic_capacity,Spam_algorithmic_bias_size_1,Spam_algorithmic_bias_size_2,Spam_algorithmic_bias_size_3,Spam_algorithmic_bias_size_4,Spam_algorithmic_bias_size_5,Wine_Quality_entropic_expressivity,Wine_Quality_algorithmic_capacity,Wine_Quality_algorithmic_bias_size_1,Wine_Quality_algorithmic_bias_size_2,Wine_Quality_algorithmic_bias_size_3,Wine_Quality_algorithmic_bias_size_4,Wine_Quality_algorithmic_bias_size_5
22,model_106_Random_Forest_depth_11,2.1674355906417473,1.0227278163276798,0.031150000000000004,0.17966000000000001,0.43628,0.56148,0.31327,4.654609049327053,2.9146748701672145,0.0011900000000000211,0.005240000000000023,0.006520000000000016,0.0013800000000000012,0.0012499999999999998,0.8599193843929145,0.3601466964425654,0.03125,0.18724,0.48172,0.6788,0.49955,2.2485169642421123,1.2078241408852413,0.030630000000000008,0.17436000000000001,0.40442,0.44678,0.19537,1.6204339657428768,0.7490933913138812,0.031229999999999997,0.17996,0.43478,0.5506,0.30225,0.6643362427795061,0.381050714385582,0.031249999999999997,0.1875,0.4989,0.79634,0.7503299999999999,0.35518123873199736,0.1779502135661738,0.03125,0.1875,0.49996,0.804,0.83363,0.7082317239066291,0.3476666048618573,0.03125,0.1875,0.49786,0.7869200000000001,0.74991,0.8961738416277442,0.3767430465327587,0.031249999999999997,0.1875,0.49868,0.77646,0.57691,0.2143886424471756,0.09619854888678875,0.03125,0.1875,0.5,0.81088,0.86827
23,model_106_Random_Forest_depth_16,2.255040351409999,1.0591653439798616,0.030990000000000018,0.18082000000000004,0.44238000000000005,0.56852,0.32707,4.619818907240784,2.9086490740104485,0.0023700000000000075,0.0060600000000000254,0.010860000000000007,0.0060400000000000054,0.00133,0.8536897564094391,0.3554113021813221,0.031249999999999997,0.1872,0.48158,0.68172,0.50163,2.2149746474963816,1.1941075995398152,0.03081000000000001,0.17532000000000003,0.4031,0.44852000000000003,0.19509,1.8378092821543044,0.8565910414789351,0.031110000000000002,0.1794,0.43264,0.54298,0.29109,0.6731439127829456,0.3867737180128452,0.03125,0.1875,0.4992,0.79654,0.75111,0.341702145090002,0.17082942008406493,0.03125,0.1875,0.5,0.8036,0.83711,0.683068239433302,0.3301874945040884,0.03125,0.1875,0.49828,0.79036,0.75271,0.9274401041597213,0.4007664553023485,0.031249999999999997,0.18748,0.49886,0.77504,0.56381,0.21604062271432173,0.0948573837856949,0.03125,0.1875,0.5,0.8108,0.86801
24,model_106_Random_Forest_depth_21,2.2159556287494233,1.0473354333416396,0.031050000000000008,0.18020000000000003,0.44108,0.55998,0.31909,4.6038375612538065,2.8797093740221738,0.003549999999999999,0.00770000000000003,0.01044000000000001,0.007600000000000004,0.00243,0.8476205671382919,0.3607598042619093,0.031249999999999997,0.18714,0.48112,0.68488,0.50013,2.216431432215808,1.1963192897830262,0.030690000000000002,0.17564,0.40378000000000003,0.45134,0.19777,1.9029878065293167,0.8826154151863512,0.030970000000000004,0.17846,0.42808,0.52996,0.28205,0.6666519885497761,0.3856126354554141,0.03125,0.1875,0.49885999999999997,0.7976,0.75383,0.3663713211418334,0.18229136566834223,0.03125,0.1875,0.49998,0.80276,0.83089,0.7007337660048076,0.33944545861376674,0.031249999999999997,0.1875,0.498,0.78792,0.74751,0.9233508185247601,0.4013135456757063,0.031249999999999997,0.18746,0.49838,0.77484,0.56223,0.21463963356311022,0.09408409030194301,0.03125,0.1875,0.5,0.8109999999999999,0.86785
25,model_106_Random_Forest_depth_26,2.1956668273030586,1.0356630321905098,0.031149999999999997,0.1801,0.43958,0.55908,0.32093,4.615258670180507,2.904182941142458,0.0037100000000000076,0.011400000000000016,0.01608000000000001,0.009320000000000002,0.0038299999999999996,0.857337799835297,0.36718996815068133,0.03125,0.18704,0.48172,0.68368,0.49871,2.2211403574253663,1.2005886893003002,0.03079,0.17522000000000001,0.40346,0.44734,0.19507,1.8935906539846108,0.8807622739725395,0.031150000000000008,0.17916,0.42700000000000005,0.5262,0.28061,0.6619999181103665,0.37723809077982445,0.03125,0.18746,0.4988,0.79666,0.75369,0.3486682015863326,0.17323840713212388,0.03125,0.1875,0.49996,0.8033,0.83513,0.6888340163583626,0.33493704298712346,0.031249999999999997,0.1875,0.4981,0.78764,0.75007,0.9140544911347142,0.3979378874534238,0.03125,0.1875,0.49892000000000003,0.77516,0.56251,0.21671333262992104,0.09747079368890206,0.03125,0.1875,0.5,0.8111,0.86757
26,model_106_Random_Forest_depth_31,2.2035193562304305,1.031079340265409,0.03097000000000001,0.17950000000000002,0.43998000000000004,0.5563,0.32005,4.6063816804843345,2.893360769719207,0.003230000000000007,0.010840000000000023,0.01520000000000001,0.01022,0.0020900000000000003,0.8531441622355174,0.3640984098730422,0.03125,0.18728,0.48062,0.68372,0.49871,2.2216373775447593,1.1952537511744539,0.03065000000000001,0.17524,0.4025,0.44778,0.19655,1.9106489980579044,0.8854181681112961,0.03109,0.17822000000000002,0.42666000000000004,0.52618,0.27793,0.6708515823515356,0.38865753661505786,0.03125,0.18748,0.49888,0.79652,0.74951,0.358506501250562,0.18008902394184392,0.03125,0.1875,0.49996,0.80306,0.83157,0.68283899721256,0.32180967327165055,0.03125,0.1875,0.498,0.78948,0.75561,0.9143800468623762,0.3978830292035278,0.031249999999999997,0.18746,0.49863999999999997,0.7753,0.56217,0.21612855739307607,0.09550300067891986,0.031249999999999997,0.1875,0.5,0.81074,0.86763
27,model_106_Random_Forest_depth_36,2.1925055742195645,1.0355004880799703,0.031010000000000003,0.1796,0.43916,0.56058,0.32281,4.610886042276508,2.8922974922602123,0.0036500000000000165,0.010960000000000032,0.013460000000000012,0.008400000000000003,0.00225,0.8534076235696684,0.35911537413669986,0.03125,0.18712,0.4808,0.68264,0.50053,2.2196008777917697,1.1921958694531425,0.030730000000000007,0.17492000000000002,0.40214,0.44738,0.19563,1.8933506743890567,0.8781765255096089,0.031030000000000005,0.17918,0.42878,0.5274800000000001,0.27675,0.6613032000287291,0.37789626149515476,0.03125,0.1875,0.49914,0.79692,0.75523,0.3597537357026258,0.18738359386631184,0.031249999999999997,0.1875,0.49994,0.80348,0.83507,0.6656693478729202,0.315966735178977,0.03125,0.1875,0.49814,0.78918,0.75585,0.8966275856190548,0.38886369920596514,0.03125,0.18748,0.49876,0.77738,0.56153,0.21919321359923646,0.09665083999322517,0.03125,0.1875,0.5,0.81068,0.86763
28,model_106_Random_Forest_depth_41,2.208477815375676,1.0362241144193236,0.031130000000000005,0.1794,0.43960000000000005,0.56022,0.32023,4.598800096583575,2.887419928114591,0.002170000000000011,0.009940000000000023,0.015620000000000012,0.0101,0.00247,0.8460525685979169,0.3532400974136493,0.03123,0.18734,0.48104,0.68338,0.50045,2.2282165485992715,1.2023705352141947,0.030629999999999998,0.1761,0.40318,0.44842,0.19457,1.910946332631014,0.8842448751704136,0.03095,0.17754,0.42564,0.52418,0.27657,0.6595017538961389,0.3764890888037248,0.03125,0.1875,0.49896,0.79644,0.75351,0.3615333204098634,0.18418556296925834,0.03125,0.1875,0.5,0.80302,0.83221,0.6904854643791953,0.3295855949517587,0.03125,0.1875,0.4982,0.78908,0.75569,0.8944800216377672,0.3831337430012359,0.03125,0.1875,0.49896,0.77714,0.56575,0.2168148305228214,0.0957307955008207,0.03125,0.1875,0.5,0.8107800000000001,0.86829
29,model_106_Random_Forest_depth_46,2.195972389788828,1.0385793183107646,0.031110000000000002,0.17944000000000002,0.43922,0.5597,0.32013,4.602742712436309,2.8999305998298412,0.0031500000000000104,0.009160000000000036,0.011560000000000011,0.0070599999999999994,0.00243,0.8457276038180874,0.3567621745508016,0.03125,0.18732000000000001,0.48112,0.68018,0.49797,2.2187546530535207,1.1972985697991636,0.03061000000000001,0.17546,0.40390000000000004,0.45014,0.19557,1.9049432359600778,0.8872241156161584,0.031030000000000002,0.17800000000000002,0.4264,0.52352,0.27787,0.6704427930304224,0.3900551443153521,0.03125,0.1875,0.49914,0.79704,0.75219,0.36371199097116264,0.186937069896636,0.03125,0.1875,0.49998,0.80314,0.83323,0.6859275639592959,0.32930752788732054,0.03125,0.1875,0.498,0.78834,0.75201,0.8932619314540678,0.3866155888264191,0.031249999999999997,0.18748,0.49858,0.7763,0.56449,0.216870283837304,0.09666781411079986,0.03125,0.1875,0.5,0.81108,0.86847
30,model_107_Random_Forest_estimators_1,3.9503002552783677,2.0050745601425413,0.028610000000000014,0.1557,0.33762000000000003,0.3375,0.13649,4.843433472378013,2.73506213150692,-0.0001499999999999946,-0.0020599999999999707,-0.002219999999999996,-0.0014200000000000007,-0.00011000000000000034,2.0430456560536387,0.8717680054060808,0.031150000000000014,0.18404,0.46018000000000003,0.61512,0.38579,3.358631374030479,1.6326702402045208,0.02901000000000002,0.15692000000000003,0.33464000000000005,0.33174000000000003,0.12791,3.560723692527148,1.7450740924778958,0.029170000000000015,0.15974000000000002,0.35112000000000004,0.36900000000000005,0.15359,1.3033222351147542,0.5508476150074679,0.031249999999999997,0.18738,0.49524,0.75982,0.62073,1.1077948777447855,0.46000553643778935,0.03125,0.18736,0.49734,0.77344,0.70209,2.2506832743770535,1.0210467244053514,0.031190000000000027,0.18516000000000005,0.47592000000000007,0.6789000000000001,0.49343,2.4940199778139376,1.1178473759268233,0.031130000000000012,0.18474000000000002,0.47054,0.6222000000000001,0.35991,0.9215326251155908,0.36001698100315743,0.031249999999999997,0.18748,0.49944,0.79216,0.72353
31,model_107_Random_Forest_estimators_6,2.532091289883163,1.1739130525872108,0.030650000000000004,0.17564000000000002,0.41848,0.5036200000000001,0.26471,4.558521281957304,2.72707033205438,0.004010000000000009,0.012040000000000014,0.02226000000000001,0.014500000000000004,0.00397,0.9434086793805956,0.368043690238126,0.031249999999999997,0.18667999999999998,0.47882,0.67896,0.48913,2.381390496375102,1.2049179979295823,0.030570000000000017,0.1728,0.39394,0.43092,0.18825,2.276000260865095,1.0256105041383712,0.03081,0.17586000000000002,0.4123,0.48492,0.23833,0.8175945945561569,0.41796030623451547,0.031249999999999997,0.18744,0.49826,0.79222,0.73101,0.438163115172768,0.19972548824423256,0.03125,0.1875,0.49985999999999997,0.80088,0.81289,0.9047011047745439,0.41149116006124786,0.03125000000000001,0.18746000000000002,0.49664,0.77586,0.70187,1.1419659617761029,0.4750575022950859,0.03125,0.18744,0.4963,0.7567200000000001,0.51457,0.30485596617046273,0.1263606668939865,0.03125,0.1875,0.5,0.80906,0.85071
32,model_107_Random_Forest_estimators_11,2.1895810777387985,1.04191989139232,0.031150000000000004,0.18196,0.44988,0.5896,0.34533,4.656630647942987,2.966928996205972,0.0007300000000000006,8.00000000000023e-05,-0.0011799999999999938,-0.0017600000000000005,-0.0005100000000000001,0.854124385853618,0.3654752349117208,0.031249999999999997,0.1872,0.48348,0.682,0.50543,2.2393609013877662,1.232066147599306,0.03077000000000001,0.17494,0.40378000000000003,0.4423,0.18641,1.7825008022784308,0.8318899908445296,0.031129999999999998,0.18024,0.43164,0.54618,0.30075,0.5882893472627573,0.34632273491979393,0.03125,0.1875,0.4993,0.79738,0.75425,0.3908889300738543,0.20896671454065607,0.03125,0.1875,0.49994,0.80352,0.83829,0.6463952638958126,0.31547270654680937,0.031249999999999997,0.1875,0.49888,0.79516,0.78307,0.8978794271818372,0.3990907706677987,0.03125,0.1875,0.49876,0.77546,0.57965,0.19901493683675062,0.08950180642498122,0.03125,0.1875,0.5,0.81072,0.86871
33,model_107_Random_Forest_estimators_16,1.9069371026076096,0.9382384069409497,0.031210000000000005,0.18194000000000002,0.45048000000000005,0.59336,0.36349,4.588595150949718,3.016893840388421,0.001930000000000014,0.004180000000000024,0.009400000000000014,0.0025200000000000014,0.0007500000000000001,0.7703146353004375,0.355742826467827,0.03125,0.18734,0.48264,0.68052,0.50675,2.0817088842509675,1.2121546185800727,0.030910000000000007,0.17644,0.40990000000000004,0.4551,0.20059,1.616458296931921,0.7950216714051398,0.03109,0.18006,0.43254000000000004,0.54228,0.30451,0.58298140497595,0.3722691781030117,0.03125,0.1875,0.4992,0.7992,0.76511,0.3225761452116862,0.18221835053698937,0.03125,0.1875,0.5,0.80464,0.84579,0.5608016028369368,0.2905229191632447,0.03125,0.1875,0.4988,0.7958,0.78383,0.7411370434620749,0.34016439985905983,0.031249999999999997,0.1875,0.49944,0.78616,0.58871,0.16689328649081114,0.07916092944793733,0.03125,0.1875,0.49998,0.81132,0.87641
34,model_107_Random_Forest_estimators_21,1.8010610900983555,0.9145508329011129,0.031230000000000004,0.18332,0.45844,0.62044,0.39001,4.583546984972941,3.1284362291090675,0.0008100000000000073,-0.0018599999999999973,-0.005939999999999997,-0.006479999999999998,4.99999999999997e-05,0.7382392001247812,0.35790830307536914,0.031249999999999997,0.18738,0.48488,0.68294,0.50733,2.0284853593739465,1.234401988387028,0.03091,0.17696,0.41162,0.45706,0.20149,1.4243734516831128,0.7292971990898857,0.03117,0.18132,0.43896,0.56376,0.32527,0.5298973628013341,0.35336495569664256,0.03125,0.1875,0.49956,0.79962,0.76349,0.3014035888205531,0.18006741611055077,0.03125,0.1875,0.5,0.80618,0.85749,0.5120092788093827,0.2821671228623493,0.03125,0.1875,0.49904,0.79952,0.80705,0.6770883985249838,0.3347354351898346,0.03125,0.1875,0.49954,0.78906,0.61027,0.1379768182448685,0.0699964210243985,0.03125,0.1875,0.5,0.81142,0.87899
35,model_107_Random_Forest_estimators_26,1.6918030501280077,0.8867538883234988,0.031230000000000004,0.1829,0.45798,0.62088,0.39389,4.5707884038060556,3.1934335919660497,0.0012300000000000178,0.003080000000000017,0.0022600000000000103,-7.999999999999799e-05,0.00033000000000000016,0.6992617428277378,0.3586317013981395,0.03125,0.18746,0.48452,0.68274,0.50921,1.968951538349974,1.241567891025536,0.030929999999999996,0.17724,0.41396,0.46230000000000004,0.20729,1.390718122641611,0.740889177587639,0.03119,0.18142,0.43858,0.56096,0.32013,0.5383741997286097,0.3741613274387394,0.03125,0.1875,0.4994,0.7997,0.77063,0.28834697510229135,0.17966008789506768,0.03125,0.1875,0.5,0.80614,0.85403,0.48257926088474384,0.2830943491111601,0.03125,0.1875,0.49906,0.79926,0.80385,0.6212947328841874,0.3076049338318443,0.031249999999999997,0.1875,0.4997,0.7932,0.61173,0.13333954924021177,0.07137972898087873,0.03125,0.1875,0.5,0.8118,0.88199
36,model_107_Random_Forest_estimators_31,1.6359398947409118,0.8793274476953766,0.031249999999999997,0.18392,0.46124000000000004,0.63154,0.40807,4.54099437497082,3.2340801197483557,-4.999999999998783e-05,-0.0005199999999999872,-0.004679999999999991,-0.005359999999999996,-0.0005499999999999995,0.6891713416352917,0.36298386300226687,0.031249999999999997,0.18742,0.48552,0.68274,0.50909,1.9378066045830202,1.261905902394425,0.030990000000000004,0.17766,0.4148,0.46272,0.20435,1.2985671205155178,0.7092606593260758,0.031229999999999997,0.18176,0.44044,0.5678,0.33215,0.5049896759733491,0.36131592711035065,0.03125,0.1875,0.49962,0.79948,0.77029,0.27866692811796934,0.18092485488266905,0.03125,0.1875,0.5,0.80694,0.86259,0.46686723272728997,0.28431575752593985,0.03125,0.1875,0.4992,0.80026,0.81569,0.5914133120033547,0.31046820414937065,0.03125,0.1875,0.49985999999999997,0.79378,0.62133,0.12173829539823332,0.06696398516983831,0.03125,0.1875,0.5,0.8118,0.88265
37,model_107_Random_Forest_estimators_36,1.5683974468353539,0.8649162405610962,0.031249999999999997,0.18318,0.45990000000000003,0.63002,0.41051,4.539640124679617,3.2809104616777764,0.002210000000000013,0.004640000000000016,0.004180000000000005,0.001620000000000004,0.00099,0.667169598460795,0.36937669361018793,0.03125,0.18746,0.48508,0.68238,0.51045,1.906263056066082,1.2761778815281866,0.03093,0.17788,0.4159,0.4666,0.20513,1.2808803948276564,0.7226092701045531,0.03119,0.18192,0.44074,0.56648,0.32978999999999997,0.520089548093298,0.3780719046458543,0.03125,0.1875,0.49948,0.79978,0.77241,0.27189070622619194,0.18310474492464804,0.03125,0.1875,0.5,0.8067,0.85837,0.4620754221080491,0.2880048046544884,0.03125,0.1875,0.49916,0.79974,0.81245,0.5648305029644154,0.30769682417937455,0.031249999999999997,0.1875,0.49978,0.79466,0.6208899999999999,0.11180568444210048,0.06449244220937471,0.03125,0.1875,0.5,0.81188,0.88457
38,model_107_Random_Forest_estimators_41,1.5256104914560806,0.8639947416537114,0.031230000000000004,0.18378,0.4628,0.6389,0.41863,4.5340181870861,3.34041582512004,-0.0008499999999999963,-0.004799999999999999,-0.009279999999999993,-0.008259999999999997,-0.00233,0.6670859328685594,0.3785698091194722,0.03125,0.1875,0.48646,0.68284,0.51021,1.8875575922979932,1.28726851192514,0.030889999999999997,0.1777,0.41732,0.465,0.20617,1.223090259924973,0.7091211175997993,0.031210000000000005,0.18216,0.44276,0.57252,0.33715,0.5027998385659485,0.3718927074337588,0.03125,0.1875,0.49964,0.79964,0.76943,0.2817418808162962,0.19098034483793133,0.03125,0.1875,0.5,0.80696,0.86167,0.4392350338704713,0.28965661729231185,0.031249999999999997,0.1875,0.49926,0.80124,0.82211,0.5438399580246248,0.3022186658377693,0.03125,0.1875,0.4998,0.79506,0.62867,0.10524964159813732,0.0627619491005511,0.03125,0.1875,0.5,0.81186,0.88419
39,model_107_Random_Forest_estimators_46,1.50203732665816,0.8727267755331386,0.031249999999999997,0.18352,0.46052,0.63654,0.41883,4.519392189503686,3.3632303109973325,0.0009100000000000052,0.0019800000000000056,0.0002000000000000096,-0.0003199999999999956,-0.0011499999999999998,0.6510752877026539,0.37813286068649654,0.03125,0.18748,0.48544,0.68318,0.51161,1.8756976610634775,1.302768119419312,0.030930000000000006,0.17824,0.41728000000000004,0.4682,0.20961,1.2151962506976928,0.7162522300076196,0.031229999999999997,0.18192,0.44234,0.56974,0.33353,0.5054633919170721,0.38428689743613836,0.03125,0.1875,0.49962,0.80014,0.77547,0.2601512984943375,0.17545096894067153,0.03125,0.1875,0.5,0.80726,0.86297,0.43336370897342275,0.2836007670524519,0.031249999999999997,0.1875,0.49932,0.80074,0.81963,0.5263707773302229,0.2995989116942378,0.031249999999999993,0.1875,0.49976,0.79682,0.62815,0.10631702480961806,0.06367243209790739,0.03125,0.1875,0.5,0.81206,0.88561
40,model_108_Adaboost_estimators_1,1.9941920423192148,1.9941920423192148,0.02655000000000001,0.07670000000000002,0.14060000000000003,0.1287,0.034550000000000004,3.0620480553351523,3.0620480553351523,-0.0010499999999999921,-0.009099999999999971,-0.017299999999999982,-0.008099999999999994,-0.0013499999999999994,0.20422848305476451,0.20422848305476451,0.03125,0.1875,0.4847,0.6878,0.47595,1.3549409642372017,1.3549409642372017,0.030350000000000002,0.1623,0.3296,0.3816,0.17255,1.1056620785304285,1.1056620785304285,0.02625,0.1314,0.3069,0.3345,0.11635,0.0,0.0,0.03125,0.1875,0.5,0.7625,0.60875,0.6446075170765057,0.6446075170765057,0.03125,0.1875,0.496,0.7392,0.55235,0.19983976615511492,0.19983976615511492,0.03125,0.1875,0.4887,0.7701,0.63455,1.333727687795099,1.333727687795099,0.027549999999999998,0.174,0.4341,0.47700000000000004,0.21155,0.765310094782951,0.765310094782951,0.03125,0.1875,0.5,0.7825,0.58005
41,model_108_Adaboost_estimators_6,2.727759295291324,2.727759295291324,0.02905000000000001,0.1519,0.32,0.3215,0.13025,4.261176636502197,4.261176636502197,0.0020500000000000197,-0.0026999999999999746,-0.013699999999999978,-0.007299999999999994,0.0029500000000000012,0.6274174661624655,0.6274174661624655,0.031249999999999997,0.187,0.4743,0.6741,0.49835,1.8839660436667147,1.8839660436667147,0.030750000000000003,0.1715,0.38280000000000003,0.427,0.20605,1.3415005277963077,1.3415005277963077,0.030049999999999997,0.162,0.3987,0.4819,0.25105,0.6280514530325433,0.6280514530325433,0.031249999999999997,0.1875,0.4998,0.7969,0.74335,0.5759282005365955,0.5757838149176181,0.03125,0.1875,0.5,0.7997,0.8116099999999999,0.4763317392434508,0.4763317392434508,0.03125,0.1875,0.4996,0.7958,0.79405,1.2653568555469772,1.2653568555469772,0.03125000000000001,0.1875,0.4954,0.7192000000000001,0.45405,0.4182240402243876,0.4182240402243876,0.03125,0.1875,0.5,0.806,0.80505
42,model_108_Adaboost_estimators_11,2.3640002653245564,2.3640002653245564,0.029650000000000013,0.1547,0.34450000000000003,0.3856,0.15485,4.357764148885655,4.357764148885655,-0.0009499999999999786,-0.00819999999999997,-0.01189999999999998,-0.003599999999999992,-0.0006499999999999989,0.664260134646318,0.664260134646318,0.03125,0.1869,0.4722,0.6748,0.49835,1.8934701539303636,1.891737526502634,0.031050000000000008,0.17378000000000002,0.39794,0.44742,0.21683,1.4162139456692426,1.4162139456692426,0.029950000000000004,0.1724,0.42060000000000003,0.5199,0.28375,0.4292645541653876,0.4292645541653876,0.03125,0.1875,0.4995,0.8035,0.80875,0.47929420651539717,0.47929420651539717,0.03125,0.1875,0.5,0.8055,0.84835,0.2890287268551074,0.2890287268551074,0.03125,0.1875,0.4999,0.8007,0.87255,1.06866659360054,1.06866659360054,0.03125,0.1875,0.4976,0.7534,0.54535,0.2903656914361408,0.2903656914361408,0.03125,0.1875,0.5,0.8101,0.84865
43,model_108_Adaboost_estimators_16,2.325260911505548,2.3251638164461026,0.029950000000000004,0.15680000000000002,0.35426,0.4037,0.16105,4.350896048255844,4.350896048255844,-0.002149999999999983,-0.010199999999999975,-0.012399999999999984,-0.004299999999999998,-0.0020499999999999993,0.6807952580072043,0.6807952580072043,0.031249999999999997,0.1869,0.4722,0.6745,0.49165,1.8987848775109033,1.8929642018249382,0.03077,0.1751,0.40446,0.45764,0.21731,1.4005443559491924,1.4005443559491924,0.03044999999999999,0.1746,0.4258,0.5329,0.29245,0.4036950533099031,0.4036950533099031,0.031249999999999997,0.1875,0.4996,0.8048,0.81895,0.4374345881923925,0.4374345881923925,0.03125,0.1875,0.5,0.8084,0.86025,0.2650377210678996,0.2650377210678996,0.03125,0.1875,0.4999,0.8009,0.87765,1.082198637133894,1.082198637133894,0.03125000000000001,0.1875,0.49570000000000003,0.7594,0.57425,0.22060767727076014,0.22060767727076014,0.03125,0.1875,0.5,0.8111,0.87015
44,model_108_Adaboost_estimators_21,2.2947321813959936,2.294635086336548,0.02985000000000001,0.15700000000000003,0.3599,0.42066000000000003,0.17515,4.323238678235982,4.323238678235982,-0.0017499999999999838,-0.010499999999999971,-0.010899999999999988,-0.004599999999999992,-0.0019499999999999997,0.7022655427463341,0.7022655427463341,0.03125,0.1866,0.4726,0.6738,0.49165,1.918284183450493,1.9111743301091142,0.030770000000000002,0.17578000000000002,0.40850000000000003,0.4675,0.21681,1.3666018915182565,1.3666018915182565,0.03055,0.1752,0.426,0.5379,0.30185,0.41054132870890353,0.41054132870890353,0.031249999999999997,0.1875,0.4998,0.8054,0.81965,0.42330110964307577,0.42330110964307577,0.03125,0.1875,0.5,0.8074,0.86105,0.2775542305476109,0.2775542305476109,0.03125,0.1875,0.4999,0.8009000000000001,0.87675,1.0768102813240197,1.0768102813240197,0.031249999999999997,0.1875,0.4955,0.76,0.58415,0.18032075836840478,0.18032075836840478,0.03125,0.1875,0.5,0.8118,0.88145
45,model_108_Adaboost_estimators_26,2.267934781467132,2.2678376864076863,0.02995000000000002,0.1587,0.36650000000000005,0.42906,0.18395,4.374115125275867,4.374115125275867,-0.0002499999999999769,-0.0004999999999999572,-0.0014999999999999807,-0.0004999999999999919,-0.0017499999999999992,0.7213957399433358,0.7213957399433358,0.03125,0.1866,0.4731,0.6754,0.49205,1.9162529370850165,1.9051841003082335,0.030850000000000002,0.17718,0.41384000000000004,0.4691,0.21677,1.3304052292213635,1.3304052292213635,0.030549999999999994,0.1751,0.4264,0.5426,0.30675,0.3916636193014879,0.3916636193014879,0.031249999999999997,0.1875,0.4998,0.8061,0.82605,0.3862959700200784,0.3856163046039602,0.03125,0.1875,0.5,0.80794,0.86739,0.2613626789018434,0.2613626789018434,0.03125,0.1875,0.4999,0.8013,0.87835,1.087937045059741,1.087937045059741,0.03125000000000001,0.1872,0.4955,0.7592,0.59315,0.1865758667985019,0.1865758667985019,0.03125,0.1875,0.5,0.8119,0.88435
46,model_108_Adaboost_estimators_31,2.2311989412981212,2.231054555679144,0.03005,0.1616,0.3688,0.43668,0.19393,4.386485204257993,4.386485204257993,-0.0009499999999999797,-0.002499999999999969,-0.007299999999999981,-0.0023999999999999946,-0.0012499999999999987,0.7312858582203824,0.7312858582203824,0.03125,0.1867,0.4731,0.6757,0.48815,1.9254863662250898,1.9136583665554132,0.030649999999999997,0.17538,0.41546,0.47036,0.21615,1.3333976432353996,1.3333976432353996,0.03045000000000001,0.1758,0.4268,0.5414,0.31055,0.40520228682220677,0.40520228682220677,0.031249999999999997,0.1875,0.4998,0.8059,0.82355,0.360576879227684,0.3593918641451446,0.03125,0.1875,0.5,0.80886,0.86905,0.25862599797968633,0.25862599797968633,0.03125,0.1875,0.4999,0.8016,0.87935,1.087613002589545,1.087613002589545,0.03125000000000001,0.1872,0.495,0.7588,0.60015,0.17593367427067633,0.17593367427067633,0.03125,0.1875,0.5,0.8121,0.88655
