,model_name,EEG_Eye_State_entropic_expressivity,EEG_Eye_State_algorithmic_capacity,EEG_Eye_State_algorithmic_bias_size_1,EEG_Eye_State_algorithmic_bias_size_2,EEG_Eye_State_algorithmic_bias_size_3,EEG_Eye_State_algorithmic_bias_size_4,EEG_Eye_State_algorithmic_bias_size_5,SemiRandom_entropic_expressivity,SemiRandom_algorithmic_capacity,SemiRandom_algorithmic_bias_size_1,SemiRandom_algorithmic_bias_size_2,SemiRandom_algorithmic_bias_size_3,SemiRandom_algorithmic_bias_size_4,SemiRandom_algorithmic_bias_size_5,Shopper_Intention_entropic_expressivity,Shopper_Intention_algorithmic_capacity,Shopper_Intention_algorithmic_bias_size_1,Shopper_Intention_algorithmic_bias_size_2,Shopper_Intention_algorithmic_bias_size_3,Shopper_Intention_algorithmic_bias_size_4,Shopper_Intention_algorithmic_bias_size_5,Abalone_entropic_expressivity,Abalone_algorithmic_capacity,Abalone_algorithmic_bias_size_1,Abalone_algorithmic_bias_size_2,Abalone_algorithmic_bias_size_3,Abalone_algorithmic_bias_size_4,Abalone_algorithmic_bias_size_5,Bank_Marketing_entropic_expressivity,Bank_Marketing_algorithmic_capacity,Bank_Marketing_algorithmic_bias_size_1,Bank_Marketing_algorithmic_bias_size_2,Bank_Marketing_algorithmic_bias_size_3,Bank_Marketing_algorithmic_bias_size_4,Bank_Marketing_algorithmic_bias_size_5,Car_Evaluation_entropic_expressivity,Car_Evaluation_algorithmic_capacity,Car_Evaluation_algorithmic_bias_size_1,Car_Evaluation_algorithmic_bias_size_2,Car_Evaluation_algorithmic_bias_size_3,Car_Evaluation_algorithmic_bias_size_4,Car_Evaluation_algorithmic_bias_size_5,Letter_Recognition_entropic_expressivity,Letter_Recognition_algorithmic_capacity,Letter_Recognition_algorithmic_bias_size_1,Letter_Recognition_algorithmic_bias_size_2,Letter_Recognition_algorithmic_bias_size_3,Letter_Recognition_algorithmic_bias_size_4,Letter_Recognition_algorithmic_bias_size_5,Obesity_entropic_expressivity,Obesity_algorithmic_capacity,Obesity_algorithmic_bias_size_1,Obesity_algorithmic_bias_size_2,Obesity_algorithmic_bias_size_3,Obesity_algorithmic_bias_size_4,Obesity_algorithmic_bias_size_5,Spam_entropic_expressivity,Spam_algorithmic_capacity,Spam_algorithmic_bias_size_1,Spam_algorithmic_bias_size_2,Spam_algorithmic_bias_size_3,Spam_algorithmic_bias_size_4,Spam_algorithmic_bias_size_5,Wine_Quality_entropic_expressivity,Wine_Quality_algorithmic_capacity,Wine_Quality_algorithmic_bias_size_1,Wine_Quality_algorithmic_bias_size_2,Wine_Quality_algorithmic_bias_size_3,Wine_Quality_algorithmic_bias_size_4,Wine_Quality_algorithmic_bias_size_5
22,model_106_Random_Forest_depth_56,2.192253478388404,1.0323961790368177,0.031030000000000002,0.18028,0.44008,0.56216,0.32181,4.60811857887609,2.8844811601918146,0.0037300000000000054,0.009080000000000022,0.014740000000000005,0.01062,0.0012899999999999997,0.844582077386966,0.3557604452741015,0.03125,0.18722,0.48166,0.68332,0.49991,2.236325105614422,1.208432234978523,0.03067,0.17498,0.4027,0.445,0.19905,1.9028492429958845,0.8856188220563431,0.030929999999999996,0.17842,0.42554000000000003,0.52492,0.27911,0.6770273308347886,0.38447985633908316,0.03125,0.1875,0.49896,0.7957,0.74869,0.35603069598224446,0.17798562043609065,0.03125,0.1875,0.49998,0.80392,0.83527,0.7009258663718483,0.33433938704133553,0.03125,0.1875,0.49772,0.78852,0.74873,0.9039883082347374,0.3854051703830874,0.03125,0.18748,0.49858,0.77658,0.56259,0.21792271173475392,0.0987521143416113,0.03125,0.1875,0.5,0.81102,0.86779
23,model_106_Random_Forest_depth_51,2.206119970275563,1.0396512394888782,0.03111,0.17974,0.44060000000000005,0.5591,0.31827,4.613376503256586,2.900237701338639,0.004550000000000011,0.011260000000000023,0.012580000000000006,0.008260000000000003,0.00103,0.8472100872332726,0.3589961392844485,0.03125,0.18712,0.48116000000000003,0.68264,0.50297,2.2403885052427803,1.2157810265818398,0.030810000000000008,0.1759,0.40286,0.44942,0.19473000000000001,1.8978210901902277,0.886040059758315,0.03089,0.17726,0.42688000000000004,0.5257000000000001,0.27807,0.6683607618864023,0.37928566224728305,0.03125,0.18748,0.49882,0.79692,0.75247,0.35933038484496016,0.17991736106020334,0.03125,0.1875,0.49998,0.803,0.83541,0.6796651573105578,0.328834610485766,0.03125,0.1875,0.49826,0.7892,0.75231,0.9015693598133397,0.39075939685496985,0.031249999999999997,0.1875,0.49862,0.775,0.56417,0.22295709341082387,0.10011214944813977,0.03125,0.1875,0.5,0.81046,0.86549
24,model_106_Random_Forest_depth_46,2.195972389788828,1.0385793183107646,0.031110000000000002,0.17944000000000002,0.43922,0.5597,0.32013,4.602742712436309,2.8999305998298412,0.0031500000000000104,0.009160000000000036,0.011560000000000011,0.0070599999999999994,0.00243,0.8457276038180874,0.3567621745508016,0.03125,0.18732000000000001,0.48112,0.68018,0.49797,2.2187546530535207,1.1972985697991636,0.03061000000000001,0.17546,0.40390000000000004,0.45014,0.19557,1.9049432359600778,0.8872241156161584,0.031030000000000002,0.17800000000000002,0.4264,0.52352,0.27787,0.6704427930304224,0.3900551443153521,0.03125,0.1875,0.49914,0.79704,0.75219,0.36371199097116264,0.186937069896636,0.03125,0.1875,0.49998,0.80314,0.83323,0.6859275639592959,0.32930752788732054,0.03125,0.1875,0.498,0.78834,0.75201,0.8932619314540678,0.3866155888264191,0.031249999999999997,0.18748,0.49858,0.7763,0.56449,0.216870283837304,0.09666781411079986,0.03125,0.1875,0.5,0.81108,0.86847
25,model_106_Random_Forest_depth_41,2.208477815375676,1.0362241144193236,0.031130000000000005,0.1794,0.43960000000000005,0.56022,0.32023,4.598800096583575,2.887419928114591,0.002170000000000011,0.009940000000000023,0.015620000000000012,0.0101,0.00247,0.8460525685979169,0.3532400974136493,0.03123,0.18734,0.48104,0.68338,0.50045,2.2282165485992715,1.2023705352141947,0.030629999999999998,0.1761,0.40318,0.44842,0.19457,1.910946332631014,0.8842448751704136,0.03095,0.17754,0.42564,0.52418,0.27657,0.6595017538961389,0.3764890888037248,0.03125,0.1875,0.49896,0.79644,0.75351,0.3615333204098634,0.18418556296925834,0.03125,0.1875,0.5,0.80302,0.83221,0.6904854643791953,0.3295855949517587,0.03125,0.1875,0.4982,0.78908,0.75569,0.8944800216377672,0.3831337430012359,0.03125,0.1875,0.49896,0.77714,0.56575,0.2168148305228214,0.0957307955008207,0.03125,0.1875,0.5,0.8107800000000001,0.86829
26,model_106_Random_Forest_depth_36,2.1925055742195645,1.0355004880799703,0.031010000000000003,0.1796,0.43916,0.56058,0.32281,4.610886042276508,2.8922974922602123,0.0036500000000000165,0.010960000000000032,0.013460000000000012,0.008400000000000003,0.00225,0.8534076235696684,0.35911537413669986,0.03125,0.18712,0.4808,0.68264,0.50053,2.2196008777917697,1.1921958694531425,0.030730000000000007,0.17492000000000002,0.40214,0.44738,0.19563,1.8933506743890567,0.8781765255096089,0.031030000000000005,0.17918,0.42878,0.5274800000000001,0.27675,0.6613032000287291,0.37789626149515476,0.03125,0.1875,0.49914,0.79692,0.75523,0.3597537357026258,0.18738359386631184,0.031249999999999997,0.1875,0.49994,0.80348,0.83507,0.6656693478729202,0.315966735178977,0.03125,0.1875,0.49814,0.78918,0.75585,0.8966275856190548,0.38886369920596514,0.03125,0.18748,0.49876,0.77738,0.56153,0.21919321359923646,0.09665083999322517,0.03125,0.1875,0.5,0.81068,0.86763
27,model_106_Random_Forest_depth_31,2.2035193562304305,1.031079340265409,0.03097000000000001,0.17950000000000002,0.43998000000000004,0.5563,0.32005,4.6063816804843345,2.893360769719207,0.003230000000000007,0.010840000000000023,0.01520000000000001,0.01022,0.0020900000000000003,0.8531441622355174,0.3640984098730422,0.03125,0.18728,0.48062,0.68372,0.49871,2.2216373775447593,1.1952537511744539,0.03065000000000001,0.17524,0.4025,0.44778,0.19655,1.9106489980579044,0.8854181681112961,0.03109,0.17822000000000002,0.42666000000000004,0.52618,0.27793,0.6708515823515356,0.38865753661505786,0.03125,0.18748,0.49888,0.79652,0.74951,0.358506501250562,0.18008902394184392,0.03125,0.1875,0.49996,0.80306,0.83157,0.68283899721256,0.32180967327165055,0.03125,0.1875,0.498,0.78948,0.75561,0.9143800468623762,0.3978830292035278,0.031249999999999997,0.18746,0.49863999999999997,0.7753,0.56217,0.21612855739307607,0.09550300067891986,0.031249999999999997,0.1875,0.5,0.81074,0.86763
28,model_106_Random_Forest_depth_26,2.1956668273030586,1.0356630321905098,0.031149999999999997,0.1801,0.43958,0.55908,0.32093,4.615258670180507,2.904182941142458,0.0037100000000000076,0.011400000000000016,0.01608000000000001,0.009320000000000002,0.0038299999999999996,0.857337799835297,0.36718996815068133,0.03125,0.18704,0.48172,0.68368,0.49871,2.2211403574253663,1.2005886893003002,0.03079,0.17522000000000001,0.40346,0.44734,0.19507,1.8935906539846108,0.8807622739725395,0.031150000000000008,0.17916,0.42700000000000005,0.5262,0.28061,0.6619999181103665,0.37723809077982445,0.03125,0.18746,0.4988,0.79666,0.75369,0.3486682015863326,0.17323840713212388,0.03125,0.1875,0.49996,0.8033,0.83513,0.6888340163583626,0.33493704298712346,0.031249999999999997,0.1875,0.4981,0.78764,0.75007,0.9140544911347142,0.3979378874534238,0.03125,0.1875,0.49892000000000003,0.77516,0.56251,0.21671333262992104,0.09747079368890206,0.03125,0.1875,0.5,0.8111,0.86757
29,model_106_Random_Forest_depth_21,2.2159556287494233,1.0473354333416396,0.031050000000000008,0.18020000000000003,0.44108,0.55998,0.31909,4.6038375612538065,2.8797093740221738,0.003549999999999999,0.00770000000000003,0.01044000000000001,0.007600000000000004,0.00243,0.8476205671382919,0.3607598042619093,0.031249999999999997,0.18714,0.48112,0.68488,0.50013,2.216431432215808,1.1963192897830262,0.030690000000000002,0.17564,0.40378000000000003,0.45134,0.19777,1.9029878065293167,0.8826154151863512,0.030970000000000004,0.17846,0.42808,0.52996,0.28205,0.6666519885497761,0.3856126354554141,0.03125,0.1875,0.49885999999999997,0.7976,0.75383,0.3663713211418334,0.18229136566834223,0.03125,0.1875,0.49998,0.80276,0.83089,0.7007337660048076,0.33944545861376674,0.031249999999999997,0.1875,0.498,0.78792,0.74751,0.9233508185247601,0.4013135456757063,0.031249999999999997,0.18746,0.49838,0.77484,0.56223,0.21463963356311022,0.09408409030194301,0.03125,0.1875,0.5,0.8109999999999999,0.86785
30,model_107_Random_Forest_estimators_196,1.256885551220978,0.927227034742636,0.03125,0.18424000000000001,0.46572,0.64982,0.44745,4.426865547529909,3.77559040419899,0.00039000000000001257,-0.002199999999999982,-0.005139999999999988,-0.006259999999999994,-0.0010299999999999997,0.5902304548704207,0.4507847837906978,0.03125,0.18748,0.48632,0.6804,0.51017,1.753670492872619,1.4573430479019536,0.031130000000000005,0.17868,0.42018,0.47132,0.21177,1.0019609246609265,0.755367094901539,0.03119,0.18296,0.4454,0.57918,0.34523,0.4771146291908998,0.4145492490172658,0.03125,0.1875,0.4997,0.80094,0.77811,0.23669292374253825,0.1947929961269265,0.03125,0.1875,0.5,0.80798,0.86859,0.38349769810166046,0.31003283952949656,0.03125,0.1875,0.49934,0.80286,0.83011,0.42224678832737805,0.319155491214261,0.03125,0.1875,0.49986,0.80006,0.64209,0.07978926383986014,0.06209646821988089,0.03125,0.1875,0.5,0.81216,0.88769
31,model_107_Random_Forest_estimators_191,1.253221123858005,0.9261110748535807,0.031249999999999993,0.18452,0.46572,0.65276,0.45053,4.431624840875968,3.7679540471355115,0.0009699999999999986,-0.0019999999999999814,-0.006579999999999991,-0.006699999999999994,-0.00010999999999999948,0.5895174154930519,0.45041925932849536,0.03125,0.1875,0.48668,0.68014,0.50837,1.743114235168721,1.4420391060192885,0.031030000000000002,0.17866,0.42036,0.47202,0.21141000000000001,1.0019047583879783,0.7495273352038477,0.031249999999999997,0.18308,0.4464,0.57886,0.34615,0.4783309592929312,0.41127194402605594,0.03125,0.1875,0.49968,0.80024,0.77657,0.23143405569090136,0.19174213271545718,0.03125,0.1875,0.5,0.80802,0.8686699999999999,0.37997837153005243,0.31078311241859274,0.03125,0.1875,0.49932,0.803,0.83213,0.42430343516352503,0.31555290071960224,0.03125,0.1875,0.4999,0.80008,0.64189,0.08390011837520872,0.06513856431549803,0.03125,0.1875,0.5,0.81216,0.88737
32,model_107_Random_Forest_estimators_186,1.2528092494850709,0.9194301727576818,0.03125,0.18436,0.46566,0.65088,0.44909,4.435956931356197,3.770575146007553,0.00027000000000000136,-0.0019999999999999896,-0.003539999999999996,-0.007059999999999996,-0.0009100000000000002,0.5901580955548182,0.44594080079901083,0.03125,0.1875,0.48646,0.68122,0.50951,1.7427560586387636,1.4355879917793624,0.031090000000000003,0.17818,0.42004,0.47356000000000004,0.21151,1.0100446362281843,0.7591841683649386,0.031189999999999996,0.18284,0.44548,0.57734,0.34201,0.48276307365445836,0.4186435725764483,0.03125,0.1875,0.49962,0.80054,0.77661,0.23445341150021803,0.19547943610861135,0.03125,0.1875,0.5,0.80818,0.86835,0.3823111638364365,0.307516304609507,0.03125,0.1875,0.49922,0.8031,0.83167,0.42473270527124407,0.31525374828100255,0.03125,0.1875,0.49985999999999997,0.8003,0.64201,0.08186976746028099,0.06264990303206878,0.03125,0.1875,0.5,0.81212,0.88793
33,model_107_Random_Forest_estimators_181,1.2554809627843235,0.925598256841856,0.031249999999999993,0.18438,0.46644,0.65198,0.44857,4.440448779513045,3.770331892500492,0.0006100000000000105,-0.003219999999999984,-0.006539999999999998,-0.006599999999999995,-0.0003499999999999998,0.5935121224556568,0.45082794354304917,0.03125,0.1875,0.48642,0.6813400000000001,0.50887,1.7588364852237974,1.445050339941082,0.03105,0.17838,0.42084,0.47266,0.21189,1.009967642070438,0.7538906059726141,0.031229999999999997,0.18294,0.44616,0.5781,0.34557,0.47228117481679877,0.4077323294535631,0.03125,0.1875,0.4997,0.80076,0.77699,0.2315028253267017,0.18944394508080298,0.03125,0.1875,0.5,0.80806,0.86955,0.37907800574612505,0.30398056205476826,0.03125,0.1875,0.4993,0.80288,0.83105,0.42367616479277453,0.31585286580162336,0.03125,0.1875,0.49988,0.8001,0.64163,0.0825088429046999,0.06338252633359319,0.03125,0.1875,0.5,0.81214,0.88799
34,model_107_Random_Forest_estimators_176,1.2609886641474957,0.9240517346472309,0.03125,0.1845,0.46606000000000003,0.65128,0.44855,4.441989334283143,3.7582289627498358,0.0008500000000000119,-0.0010799999999999844,-0.0018999999999999933,-0.0033199999999999996,-5.000000000000011e-05,0.5918796543062406,0.44928374410836325,0.03125,0.1875,0.48664,0.6808,0.51081,1.7540947028354676,1.4475658821912294,0.031089999999999996,0.1784,0.42062,0.47300000000000003,0.21133,1.0160217460951608,0.7515747464277109,0.031229999999999997,0.18306,0.4457,0.57766,0.34439,0.48144409727611254,0.4197970838872714,0.03125,0.1875,0.49968,0.80042,0.77763,0.2338255120130417,0.19721880158452004,0.03125,0.1875,0.5,0.80786,0.86779,0.3826545391368218,0.3063672345292602,0.03125,0.1875,0.49936,0.80254,0.8303699999999999,0.4292679430163623,0.3161988994447506,0.03125,0.1875,0.4999,0.79944,0.64127,0.0826264914702324,0.06445454706511416,0.03125,0.1875,0.5,0.8122,0.88789
35,model_107_Random_Forest_estimators_171,1.2596958419308835,0.915017930376281,0.031249999999999997,0.18416,0.46672,0.65284,0.45009,4.433667937377116,3.7529151794985305,0.0007300000000000063,-0.0027399999999999764,-0.005259999999999991,-0.0063199999999999975,-0.0006299999999999999,0.5937376517300517,0.44289324323841245,0.03125,0.1875,0.48634,0.6807,0.50977,1.7533930334505277,1.430831826208104,0.030990000000000004,0.17834,0.42054,0.47168,0.21071,1.0206787738654794,0.7565076257476369,0.03121,0.18266,0.44596,0.57786,0.34627,0.481422035725356,0.4106781707109491,0.03125,0.1875,0.4997,0.80006,0.77569,0.23265672471625462,0.19394002643119093,0.03125,0.1875,0.5,0.80846,0.87041,0.378520312153628,0.306064560698105,0.03125,0.1875,0.49936,0.80294,0.83393,0.426397462677147,0.3117924124148087,0.031249999999999997,0.1875,0.4999,0.79992,0.64237,0.08248924971406418,0.06303519516696104,0.03125,0.1875,0.5,0.81208,0.88755
36,model_107_Random_Forest_estimators_166,1.2629287081233007,0.9179938835563501,0.031249999999999997,0.18394,0.46496,0.6505,0.44813,4.4390753999744375,3.744679507561539,0.0008500000000000174,-0.0015199999999999804,-0.004219999999999991,-0.004639999999999997,-0.00043,0.5986451634060455,0.4489267750581219,0.03125,0.1875,0.48626,0.68102,0.50967,1.7573431269773163,1.4338212646748838,0.030950000000000002,0.1784,0.41852,0.47212000000000004,0.21135,1.0190576685499035,0.7520409733012565,0.031190000000000002,0.18292,0.44578,0.57774,0.34285,0.48598299878902723,0.41807907996266425,0.03125,0.1875,0.4997,0.80008,0.77575,0.23667864740496436,0.19627662635945753,0.03125,0.1875,0.5,0.8078,0.86893,0.378759680268002,0.3046658556125621,0.03125,0.1875,0.49922,0.80314,0.8328099999999999,0.4267278424012379,0.30861391957178114,0.03125,0.1875,0.4999,0.7998,0.64185,0.08339003956219594,0.06394578951500626,0.03125,0.1875,0.5,0.81216,0.88739
37,model_107_Random_Forest_estimators_161,1.2630940035013676,0.9098382762737555,0.031249999999999997,0.18442,0.46614,0.65328,0.44787,4.431770400793707,3.724070594479938,0.0007500000000000085,-0.002479999999999988,-0.005839999999999991,-0.0077199999999999986,-0.0018099999999999995,0.5975302718665352,0.4474650390660129,0.03125,0.1875,0.48666,0.67968,0.51021,1.7588475277140805,1.4281188298434064,0.031090000000000003,0.17868,0.42110000000000003,0.47204,0.21113,1.0183385701351038,0.7491312460776604,0.031249999999999997,0.1833,0.44612,0.57864,0.34421,0.47788917027629685,0.4101834644031383,0.03125,0.1875,0.49976,0.80062,0.77643,0.2377643273980324,0.19817028148237983,0.03125,0.1875,0.5,0.80806,0.86921,0.38521385611724385,0.30805469328407525,0.03125,0.1875,0.49922,0.80294,0.83195,0.4296709399094106,0.31501366863680125,0.031249999999999997,0.1875,0.49985999999999997,0.7998,0.64219,0.08184733535132323,0.061619034269037816,0.03125,0.1875,0.5,0.81226,0.88731
38,model_107_Random_Forest_estimators_156,1.2731284710024695,0.9087664953616412,0.031229999999999997,0.18438,0.46542,0.64984,0.44661,4.447033493112722,3.7312116124473036,0.001390000000000009,-0.001979999999999994,-0.003299999999999993,-0.005399999999999995,-1.0000000000000043e-05,0.597456745068316,0.4393699135333907,0.031249999999999997,0.1875,0.4863,0.68062,0.50909,1.7639002522399407,1.4279609088483805,0.031089999999999996,0.17852,0.42028,0.47246,0.21083,1.0206965493545272,0.7460095828583504,0.031229999999999997,0.1831,0.4444,0.57866,0.34251,0.486181516174781,0.41551663200617006,0.03125,0.1875,0.4997,0.80072,0.77629,0.23969420126903573,0.19635918870160418,0.03125,0.1875,0.5,0.80766,0.86769,0.3829333365109671,0.306008377904444,0.03125,0.1875,0.49912,0.80266,0.82999,0.4347736957044619,0.31437488342327186,0.031249999999999997,0.1875,0.4999,0.79982,0.63999,0.08412459953101645,0.06289540361580219,0.03125,0.1875,0.5,0.81228,0.88811
39,model_107_Random_Forest_estimators_151,1.2748608446084333,0.9080849980153101,0.03125000000000001,0.18406,0.46572,0.6518,0.44637,4.44584766397644,3.713338623352786,0.0008500000000000074,-0.0017399999999999926,-0.00575999999999999,-0.0055399999999999954,-0.0008499999999999996,0.5930060197910123,0.4367205305054803,0.03125,0.1875,0.48624,0.6811,0.51005,1.761292031282305,1.4227614115967655,0.031070000000000004,0.17882,0.42018,0.47268,0.21169,1.0212463534501257,0.7426009201495236,0.031229999999999994,0.1833,0.446,0.57906,0.34451,0.482442337736259,0.4104767394722857,0.03125,0.1875,0.49964,0.80048,0.77567,0.23598317847440892,0.19534445336962972,0.03125,0.1875,0.5,0.80808,0.86875,0.37972372826310796,0.3026910739891252,0.03125,0.1875,0.49926,0.80328,0.83251,0.43625542237367015,0.3096452491667005,0.031249999999999997,0.1875,0.4999,0.79974,0.64025,0.08515564972357423,0.06410754348660982,0.03125,0.1875,0.5,0.81218,0.88729
40,model_108_Adaboost_estimators_96,2.0299565598707554,2.029690176942376,0.030650000000000004,0.1688,0.39080000000000004,0.45894,0.23299,4.398025433946636,4.398025433946636,0.00255000000000003,0.0022000000000000296,0.0007000000000000179,-0.00029999999999999444,-0.002949999999999999,0.8190829081574745,0.8189858130980291,0.03125,0.1867,0.4718,0.67244,0.48145,2.0840637380252907,2.0752260479830875,0.030450000000000005,0.17654,0.41082,0.45666,0.20171,1.400483265220732,1.400483265220732,0.031150000000000004,0.1782,0.4297,0.5392,0.30635,0.44159325998751187,0.44159325998751187,0.03125,0.1874,0.4997,0.8062,0.82165,0.3089458045787822,0.3086570333408272,0.03125,0.1875,0.5,0.80938,0.88339,0.26387547033365344,0.26387547033365344,0.03125,0.1875,0.4999,0.8016,0.87815,1.167098064090175,1.1662740130550793,0.03125000000000001,0.18710000000000002,0.49274,0.74904,0.59579,0.13757876677582587,0.13757876677582587,0.03125,0.1875,0.5,0.812,0.89655
41,model_108_Adaboost_estimators_91,2.0435321003666864,2.0431935246288178,0.030549999999999997,0.169,0.3907,0.4551,0.22537,4.396588971864695,4.396588971864695,0.0007500000000000284,0.00040000000000002257,-0.0038999999999999846,-0.003399999999999996,-0.0018499999999999992,0.8170992576641684,0.8170270648546796,0.03125,0.18660000000000002,0.472,0.66942,0.48315,2.0878338387528212,2.0804349770196295,0.03065000000000001,0.17594,0.41090000000000004,0.45882,0.19983,1.4021975592503129,1.4021975592503129,0.03115,0.1781,0.4288,0.5369,0.30755,0.4358577915031629,0.4358577915031629,0.031249999999999997,0.1875,0.4997,0.8068,0.82295,0.3152186246220152,0.3146858587652559,0.03125,0.1875,0.5,0.80928,0.88129,0.2638058446633315,0.2638058446633315,0.03125,0.1875,0.4999,0.8016,0.87835,1.1676341658492395,1.1669545004331212,0.03125,0.1871,0.49306,0.75066,0.59793,0.1396451204653474,0.1396451204653474,0.03125,0.1875,0.5,0.8122,0.89585
42,model_108_Adaboost_estimators_86,2.053580280588615,2.0513470942213696,0.030750000000000003,0.168,0.38986000000000004,0.45516,0.22773,4.381363805754027,4.381363805754027,-4.99999999999734e-05,-0.0003999999999999693,-0.004499999999999981,-0.002699999999999996,-0.002349999999999999,0.8049251534932232,0.8049251534932232,0.03125,0.1869,0.4724,0.6721,0.48155,2.0707935059180143,2.0599266382351242,0.030850000000000013,0.17624,0.41078000000000003,0.46054,0.20033,1.3974841765436357,1.3974841765436357,0.031150000000000008,0.1776,0.4299,0.5367999999999999,0.30825,0.4322556422198073,0.4322556422198073,0.03125,0.1875,0.4997,0.8069,0.82165,0.31224811555042953,0.312103729931452,0.03125,0.1875,0.5,0.8095,0.88209,0.26549482522170464,0.2653006351028137,0.03125,0.1875,0.4999,0.8015,0.87793,1.1674565974323152,1.166776932016197,0.03125,0.1871,0.49314,0.74994,0.59575,0.14309379788749635,0.14309379788749635,0.03125,0.1875,0.5,0.812,0.89585
43,model_108_Adaboost_estimators_81,2.053310050450991,2.052946572463166,0.03085,0.1674,0.38774000000000003,0.45486,0.22709000000000001,4.388261785924869,4.388261785924869,0.000550000000000026,-0.0004999999999999666,-0.004399999999999984,-0.007399999999999994,-0.0049499999999999995,0.7951213883713805,0.7951213883713805,0.031249999999999997,0.1862,0.4716,0.6709,0.48365,2.0626733694368524,2.0521126193129753,0.030850000000000013,0.17698000000000003,0.41062000000000004,0.46004,0.20411,1.3903835719623192,1.3903835719623192,0.03115,0.1782,0.42910000000000004,0.5392,0.30925,0.42512635810056165,0.42512635810056165,0.03125,0.1875,0.4998,0.8067,0.82395,0.30632342355679915,0.30632342355679915,0.03125,0.1875,0.5,0.8096,0.88205,0.26220956087429703,0.26220956087429703,0.03125,0.1875,0.4999,0.8016,0.87945,1.1550447547316933,1.1542954104464678,0.03125,0.187,0.49378,0.75258,0.59721,0.14341993843614495,0.14341993843614495,0.03125,0.1875,0.5,0.8121,0.89525
44,model_108_Adaboost_estimators_76,2.059535256070413,2.057488955154772,0.030750000000000003,0.16670000000000001,0.38368,0.4571,0.22805,4.394781645345917,4.394781645345917,-0.0010499999999999854,-0.00039999999999997373,-0.007899999999999985,-0.0026999999999999962,-0.0042499999999999994,0.7916718096696177,0.7916718096696177,0.03125,0.1865,0.4721,0.6713,0.48355,2.055128569874627,2.0470525566656987,0.030950000000000005,0.1761,0.4101,0.45946000000000004,0.20315,1.3815645488014054,1.3815645488014054,0.03115,0.17700000000000002,0.4272,0.541,0.30675,0.4149314924485621,0.4149314924485621,0.031249999999999997,0.1875,0.4997,0.807,0.82575,0.31751420717485335,0.31741711211540785,0.03125,0.1875,0.5,0.8096,0.88039,0.26960795505804414,0.26960795505804414,0.03125,0.1875,0.4999,0.8015,0.87785,1.1511570196893772,1.1506018655230426,0.03125,0.1872,0.49388,0.75448,0.59611,0.14917781399247612,0.14917781399247612,0.03125,0.1875,0.5,0.8121,0.89425
45,model_108_Adaboost_estimators_71,2.066970884830833,2.0666074068430076,0.030449999999999998,0.1655,0.38394,0.45608,0.22475,4.402893048161959,4.402893048161959,-0.00034999999999997923,-0.004499999999999972,-0.01019999999999998,-0.004999999999999995,-0.0052499999999999995,0.7949483494040136,0.7949483494040136,0.03125,0.1862,0.4726,0.6724,0.48235,2.043210551481946,2.0326971060253554,0.030850000000000006,0.1761,0.41342,0.46068000000000003,0.20727,1.3689604173668688,1.3689604173668688,0.03115,0.1767,0.42910000000000004,0.5389,0.30955,0.4074546197422495,0.4074546197422495,0.03125,0.1875,0.4997,0.807,0.82835,0.31312024086310336,0.31290366243463713,0.03125,0.1875,0.5,0.8094,0.88241,0.26472688046111065,0.26472688046111065,0.03125,0.1875,0.4999,0.8012,0.87835,1.14318948473239,1.1426841350659689,0.03125,0.1871,0.49372,0.75502,0.59797,0.147641796983238,0.147641796983238,0.03125,0.1875,0.5,0.8121,0.89495
46,model_108_Adaboost_estimators_66,2.0959815530863075,2.093765964301732,0.030550000000000018,0.16510000000000002,0.38094,0.45354,0.21913,4.394423885174405,4.394423885174405,-0.0009499999999999831,-0.004599999999999965,-0.006899999999999974,-0.0037999999999999952,-0.004149999999999999,0.778529004546341,0.778529004546341,0.031249999999999993,0.1863,0.471,0.6713,0.48125,2.021532850432633,2.0110840559643863,0.030950000000000012,0.17732,0.41404,0.46102,0.20619,1.3528548945915237,1.3528548945915237,0.03115,0.17650000000000002,0.4285,0.54,0.30885,0.4077794681219107,0.4077794681219107,0.03125,0.1875,0.4998,0.8067,0.82835,0.3172400560175636,0.3168068991606312,0.03125,0.1875,0.5,0.8091,0.8807699999999999,0.26182566221511316,0.26182566221511316,0.03125,0.1875,0.4999,0.8014,0.88045,1.1240370483214805,1.1234071874052758,0.03125,0.1871,0.49366,0.75636,0.60339,0.15331381667336477,0.15331381667336477,0.03125,0.1875,0.5,0.8119,0.89405
